"","X","nÃºm_corre","aÃ.o_ocu","mes_ocu","dÃ.a_ocu","dÃ.a_sem_ocu","hora_ocu","g_hora","g_hora_5","depto_ocu","mupio_ocu","Ã.rea_geo_ocu","zona_ocu","sexo_per","edad_per","mayor_menor","g_edad_80ymÃ.s","g_edad_60ymÃ.s","edad_quinquenales","estado_con","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","deptoName"
"1703",681,682,2018,"Febrero",10,"Sabado",23,4,3,1,101,NA,13,"",NA,NA,NA,NA,NA,NA,4,64,"Blanco",9999,99,1,"Guatemala"
"1704",690,691,2018,"Febrero",10,"Sabado",23,4,3,6,601,NA,99,"",NA,NA,NA,NA,NA,NA,4,100,"Azul",2016,5,1,"Santa Rosa"
"1705",695,696,2018,"Febrero",10,"Sabado",0,1,1,4,406,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Gris",2017,5,2,"Chimaltenango"
"1706",701,702,2018,"Febrero",11,"Domingo",0,1,1,19,1905,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,2,"Zacapa"
"1707",711,712,2018,"Febrero",11,"Domingo",0,1,1,17,1701,NA,99,"",NA,NA,NA,NA,NA,NA,4,2,"Amarillo",9999,99,2,"Petén"
"1708",728,729,2018,"Febrero",15,"Jueves",1,1,1,1,101,NA,9,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",2012,5,1,"Guatemala"
"1709",730,731,2018,"Febrero",15,"Jueves",20,4,3,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2016,5,2,"Guatemala"
"1710",752,753,2018,"Febrero",16,"Viernes",20,4,3,22,2201,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Gris",9999,99,1,"Jutiapa"
"1711",754,755,2018,"Febrero",16,"Viernes",15,3,2,10,1006,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,99,1,"Suchitepéquez"
"1712",798,799,2018,"Febrero",19,"Lunes",6,2,1,19,1903,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,99,1,"Zacapa"
"1713",824,825,2018,"Febrero",21,"Miercoles",14,3,2,18,1801,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,99,1,"Izabal"
"1714",845,846,2018,"Febrero",23,"Viernes",17,3,2,19,1905,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,2,"Zacapa"
"1715",847,848,2018,"Febrero",23,"Viernes",15,3,2,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Amarillo",2007,4,1,"Escuintla"
"1716",848,849,2018,"Febrero",23,"Viernes",19,4,3,11,1107,NA,99,"",NA,NA,NA,NA,NA,NA,4,103,"Rojo",9999,99,1,"Retalhuleu"
"1717",860,861,2018,"Febrero",24,"Sabado",2,1,1,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,32,"Varios",9999,99,1,"Guatemala"
"1718",873,874,2018,"Febrero",24,"Sabado",0,1,1,16,1615,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,99,8,"Alta Verapaz"
"1719",879,880,2018,"Febrero",25,"Domingo",3,1,1,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,3,"Negro",2014,5,1,"Guatemala"
"1720",884,885,2018,"Febrero",25,"Domingo",12,3,2,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,99,1,"Guatemala"
"1721",891,892,2018,"Febrero",26,"Lunes",23,4,3,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2013,5,1,"Guatemala"
"1722",914,915,2018,"Febrero",28,"Miercoles",8,2,1,13,1302,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",2014,5,1,"Huehuetenango"
"1723",923,924,2018,"Febrero",2,"Viernes",18,4,3,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,5,"Guatemala"
"1724",930,931,2018,"Febrero",3,"Sabado",22,4,3,1,106,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,5,"Guatemala"
"1725",934,935,2018,"Febrero",3,"Sabado",19,4,3,1,113,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2015,5,5,"Guatemala"
"1726",963,964,2018,"Febrero",7,"Miercoles",19,4,3,1,101,NA,14,"",NA,NA,NA,NA,NA,NA,4,64,"Rojo",2016,5,5,"Guatemala"
"1727",978,979,2018,"Febrero",10,"Sabado",16,3,2,1,101,NA,6,"",NA,NA,NA,NA,NA,NA,4,3,"Blanco",2016,5,5,"Guatemala"
"1728",983,984,2018,"Febrero",11,"Domingo",19,4,3,7,717,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Corinto",9999,99,5,"Sololá"
"1729",987,988,2018,"Febrero",12,"Lunes",13,3,2,10,1004,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Gris",2016,5,5,"Suchitepéquez"
"1730",1006,1007,2018,"Febrero",17,"Sabado",5,1,1,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,5,"Guatemala"
"1731",1014,1015,2018,"Febrero",18,"Domingo",15,3,2,1,101,NA,6,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",2006,4,5,"Guatemala"
"1732",1051,1052,2018,"Febrero",22,"Jueves",22,4,3,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,64,"Azul",9999,99,5,"Chimaltenango"
"1733",1053,1054,2018,"Febrero",23,"Viernes",11,2,1,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,99,5,"Guatemala"
"1734",1054,1055,2018,"Febrero",23,"Viernes",21,4,3,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,64,"Azul",9999,99,5,"Chimaltenango"
"1735",1057,1058,2018,"Febrero",24,"Sabado",23,4,3,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,99,5,"Guatemala"
"1736",1060,1061,2018,"Febrero",24,"Sabado",10,2,1,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,2,"Rojo",2017,5,5,"Guatemala"
"1737",1072,1073,2018,"Febrero",26,"Lunes",12,3,2,5,508,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2014,5,5,"Escuintla"
"1738",1095,1096,2018,"Marzo",2,"Viernes",11,2,1,1,101,NA,9,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,1,"Guatemala"
"1739",1099,1100,2018,"Marzo",2,"Viernes",23,4,3,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Blanco",9999,99,1,"Escuintla"
"1740",1121,1122,2018,"Marzo",3,"Sabado",23,4,3,6,605,NA,99,"",NA,NA,NA,NA,NA,NA,4,77,"Negro",9999,99,1,"Santa Rosa"
"1741",1128,1129,2018,"Marzo",4,"Domingo",18,4,3,10,1009,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,99,2,"Suchitepéquez"
"1742",1131,1132,2018,"Marzo",4,"Domingo",23,4,3,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,20,"Rojo",9999,99,2,"Guatemala"
"1743",1146,1147,2018,"Marzo",5,"Lunes",19,4,3,1,110,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,4,"Guatemala"
"1744",1148,1149,2018,"Marzo",5,"Lunes",9,2,1,5,513,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2007,4,1,"Escuintla"
"1745",1153,1154,2018,"Marzo",5,"Lunes",0,1,1,11,1103,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2016,5,4,"Retalhuleu"
"1746",1166,1167,2018,"Marzo",6,"Martes",16,3,2,12,1215,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,99,1,"San Marcos"
"1747",1176,1177,2018,"Marzo",7,"Miercoles",1,1,1,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2013,5,7,"Guatemala"
"1748",1183,1184,2018,"Marzo",7,"Miercoles",21,4,3,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Gris",9999,99,1,"Escuintla"
"1749",1189,1190,2018,"Marzo",8,"Jueves",8,2,1,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",2012,5,7,"Guatemala"
"1750",1201,1202,2018,"Marzo",9,"Viernes",6,2,1,11,1101,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,99,2,"Retalhuleu"
"1751",1206,1207,2018,"Marzo",10,"Sabado",17,3,2,11,1106,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Negro",2003,4,1,"Retalhuleu"
"1752",1212,1213,2018,"Marzo",10,"Sabado",5,1,1,3,307,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,2,"Sacatepéquez"
"1753",1245,1246,2018,"Marzo",11,"Domingo",12,3,2,3,309,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,1,"Sacatepéquez"
"1754",1252,1253,2018,"Marzo",12,"Lunes",23,4,3,15,1501,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,99,2,"Baja Verapaz"
"1755",1263,1264,2018,"Marzo",13,"Martes",13,3,2,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,99,2,"Escuintla"
"1756",1265,1266,2018,"Marzo",13,"Martes",22,4,3,6,601,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,99,2,"Santa Rosa"
"1757",1303,1304,2018,"Marzo",16,"Viernes",18,4,3,1,106,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,99,4,"Guatemala"
"1758",1311,1312,2018,"Marzo",17,"Sabado",14,3,2,5,506,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,99,1,"Escuintla"
"1759",1330,1331,2018,"Marzo",18,"Domingo",22,4,3,15,1503,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,99,1,"Baja Verapaz"
"1760",1333,1334,2018,"Marzo",18,"Domingo",17,3,2,2,207,NA,99,"",NA,NA,NA,NA,NA,NA,4,77,"Celeste",9999,99,1,"El Progreso"
"1761",1335,1336,2018,"Marzo",18,"Domingo",7,2,1,18,1804,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2015,5,4,"Izabal"
"1762",1350,1351,2018,"Marzo",20,"Martes",10,2,1,1,110,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,4,"Guatemala"
"1763",1352,1353,2018,"Marzo",20,"Martes",7,2,1,19,1905,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",1994,3,1,"Zacapa"
"1764",1362,1363,2018,"Marzo",21,"Miercoles",16,3,2,11,1101,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,1,"Retalhuleu"
"1765",1372,1373,2018,"Marzo",22,"Jueves",23,4,3,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,1,"Guatemala"
"1766",1373,1374,2018,"Marzo",22,"Jueves",23,4,3,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,99,1,"Guatemala"
"1767",1393,1394,2018,"Marzo",24,"Sabado",23,4,3,1,101,NA,15,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2017,5,1,"Guatemala"
"1768",1403,1404,2018,"Marzo",24,"Sabado",22,4,3,15,1505,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,1,"Baja Verapaz"
"1769",1409,1410,2018,"Marzo",25,"Domingo",23,4,3,1,111,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,1,"Guatemala"
"1770",1416,1417,2018,"Marzo",25,"Domingo",0,1,1,18,1801,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,99,1,"Izabal"
"1771",1423,1424,2018,"Marzo",26,"Lunes",17,3,2,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2009,4,1,"Guatemala"
"1772",1431,1432,2018,"Marzo",26,"Lunes",2,1,1,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Gris",2014,5,2,"Escuintla"
"1773",1436,1437,2018,"Marzo",26,"Lunes",20,4,3,12,1202,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Corinto",9999,99,4,"San Marcos"
"1774",1437,1438,2018,"Marzo",26,"Lunes",4,1,1,16,1609,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,99,2,"Alta Verapaz"
"1775",1448,1449,2018,"Marzo",27,"Martes",0,1,1,5,505,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,99,2,"Escuintla"
"1776",1452,1453,2018,"Marzo",27,"Martes",0,1,1,16,1616,NA,99,"",NA,NA,NA,NA,NA,NA,4,77,"Corinto",9999,99,4,"Alta Verapaz"
"1777",1467,1468,2018,"Marzo",28,"Miercoles",8,2,1,19,1901,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,99,1,"Zacapa"
"1778",1483,1484,2018,"Marzo",29,"Jueves",1,1,1,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,96,"Gris",2005,4,2,"Guatemala"
"1779",1495,1496,2018,"Marzo",29,"Jueves",0,1,1,4,416,NA,99,"",NA,NA,NA,NA,NA,NA,4,63,"Azul",9999,99,1,"Chimaltenango"
"1780",1543,1544,2018,"Marzo",1,"Jueves",23,4,3,1,101,NA,10,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",2018,5,5,"Guatemala"
"1781",1571,1572,2018,"Marzo",4,"Domingo",12,3,2,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,67,"Gris",2017,5,5,"Guatemala"
"1782",1591,1592,2018,"Marzo",7,"Miercoles",18,4,3,1,101,NA,5,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2007,4,5,"Guatemala"
"1783",1593,1594,2018,"Marzo",7,"Miercoles",7,2,1,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Azul",2009,4,5,"Guatemala"
"1784",1594,1595,2018,"Marzo",7,"Miercoles",18,4,3,9,901,NA,99,"",NA,NA,NA,NA,NA,NA,4,46,"Rojo",2016,5,5,"Quetzaltenango"
"1785",1596,1597,2018,"Marzo",7,"Miercoles",17,3,2,2,201,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Blanco",2015,5,5,"El Progreso"
"1786",1615,1616,2018,"Marzo",11,"Domingo",12,3,2,21,2106,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,99,5,"Jalapa"
"1787",1621,1622,2018,"Marzo",11,"Domingo",12,3,2,14,1413,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,99,4,"Quiché"
"1788",1643,1644,2018,"Marzo",14,"Miercoles",7,2,1,17,1704,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",9999,99,5,"Petén"
"1789",1654,1655,2018,"Marzo",17,"Sabado",23,4,3,17,1704,NA,99,"",NA,NA,NA,NA,NA,NA,4,64,"Rojo",9999,99,5,"Petén"
"1790",1665,1666,2018,"Marzo",19,"Lunes",21,4,3,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2006,4,5,"Guatemala"
"1791",1676,1677,2018,"Marzo",21,"Miercoles",10,2,1,1,114,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,99,5,"Guatemala"
"1792",1703,1704,2018,"Marzo",25,"Domingo",7,2,1,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2011,5,5,"Escuintla"
"1793",1751,1752,2018,"Marzo",31,"Sabado",18,4,3,16,1613,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,5,"Alta Verapaz"
"1794",1758,1759,2018,"Abril",1,"Domingo",11,2,1,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,32,"Blanco",2016,5,2,"Guatemala"
"1795",1767,1768,2018,"Abril",1,"Domingo",11,2,1,19,1901,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Blanco",9999,99,2,"Zacapa"
"1796",1768,1769,2018,"Abril",1,"Domingo",21,4,3,5,502,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Corinto",9999,99,1,"Escuintla"
"1797",1796,1797,2018,"Abril",3,"Martes",11,2,1,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",2010,5,1,"Chimaltenango"
"1798",1820,1821,2018,"Abril",5,"Jueves",6,2,1,3,301,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,99,4,"Sacatepéquez"
"1799",1838,1839,2018,"Abril",7,"Sabado",0,1,1,11,1101,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,1,"Retalhuleu"
"1800",1844,1845,2018,"Abril",8,"Domingo",13,3,2,22,2209,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Negro",9999,99,1,"Jutiapa"
"1801",1846,1847,2018,"Abril",8,"Domingo",22,4,3,5,509,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Negro",9999,99,2,"Escuintla"
"1802",1847,1848,2018,"Abril",8,"Domingo",1,1,1,5,509,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,99,2,"Escuintla"
"1803",1850,1851,2018,"Abril",8,"Domingo",15,3,2,13,1301,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",2017,5,4,"Huehuetenango"
"1804",1851,1852,2018,"Abril",8,"Domingo",17,3,2,13,1312,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,99,1,"Huehuetenango"
"1805",1861,1862,2018,"Abril",8,"Domingo",21,4,3,18,1801,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Rojo",9999,99,1,"Izabal"
"1806",1869,1870,2018,"Abril",9,"Lunes",0,1,1,1,101,NA,18,"",NA,NA,NA,NA,NA,NA,4,2,"Negro",2018,5,4,"Guatemala"
"1807",1878,1879,2018,"Abril",9,"Lunes",0,1,1,2,207,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Blanco",9999,99,2,"El Progreso"
"1808",1905,1906,2018,"Abril",13,"Viernes",18,4,3,10,1004,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,99,1,"Suchitepéquez"
"1809",1910,1911,2018,"Abril",13,"Viernes",14,3,2,1,106,NA,99,"",NA,NA,NA,NA,NA,NA,4,3,"Rojo",2012,5,1,"Guatemala"
"1810",1937,1938,2018,"Abril",16,"Lunes",8,2,1,6,611,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2015,5,1,"Santa Rosa"
"1811",1946,1947,2018,"Abril",17,"Martes",13,3,2,3,301,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,99,1,"Sacatepéquez"
"1812",1949,1950,2018,"Abril",17,"Martes",9,2,1,1,101,NA,6,"",NA,NA,NA,NA,NA,NA,4,64,"Blanco",9999,99,1,"Guatemala"
"1813",1952,1953,2018,"Abril",17,"Martes",23,4,3,1,101,NA,11,"",NA,NA,NA,NA,NA,NA,4,3,"Gris",2018,5,2,"Guatemala"
"1814",1970,1971,2018,"Abril",20,"Viernes",0,1,1,1,110,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,99,1,"Guatemala"
"1815",1976,1977,2018,"Abril",21,"Sabado",7,2,1,1,101,NA,13,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,99,2,"Guatemala"
"1816",1979,1980,2018,"Abril",21,"Sabado",3,1,1,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Blanco",2016,5,1,"Guatemala"
"1817",1980,1981,2018,"Abril",21,"Sabado",0,1,1,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",2016,5,2,"Guatemala"
"1818",2038,2039,2018,"Abril",25,"Miercoles",23,4,3,4,416,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,2,"Chimaltenango"
"1819",2066,2067,2018,"Abril",30,"Lunes",3,1,1,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",2012,5,1,"Guatemala"
"1820",2082,2083,2018,"Abril",1,"Domingo",22,4,3,21,2101,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",2018,5,5,"Jalapa"
"1821",2098,2099,2018,"Abril",4,"Miercoles",16,3,2,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,77,"Rojo",9999,99,5,"Guatemala"
"1822",2123,2124,2018,"Abril",14,"Sabado",14,3,2,5,502,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Gris",9999,99,5,"Escuintla"
"1823",2126,2127,2018,"Abril",15,"Domingo",18,4,3,9,909,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,5,"Quetzaltenango"
"1824",2132,2133,2018,"Abril",16,"Lunes",19,4,3,17,1701,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,99,5,"Petén"
"1825",2145,2146,2018,"Abril",18,"Miercoles",12,3,2,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",2013,5,5,"Guatemala"
"1826",2153,2154,2018,"Abril",19,"Jueves",9,2,1,21,2107,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",2016,5,5,"Jalapa"
"1827",2179,2180,2018,"Abril",23,"Lunes",22,4,3,7,710,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Negro",9999,99,5,"Sololá"
"1828",2187,2188,2018,"Abril",26,"Jueves",20,4,3,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,25,"Blanco",9999,99,5,"Guatemala"
"1829",2191,2192,2018,"Abril",28,"Sabado",19,4,3,15,1504,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Blanco",2003,4,5,"Baja Verapaz"
"1830",2206,2207,2018,"Mayo",1,"Martes",14,3,2,5,506,NA,99,"",NA,NA,NA,NA,NA,NA,4,69,"Negro",2013,5,1,"Escuintla"
"1831",2207,2208,2018,"Mayo",1,"Martes",1,1,1,5,501,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,2,"Escuintla"
"1832",2216,2217,2018,"Mayo",2,"Miercoles",21,4,3,11,1101,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Azul",9999,99,1,"Retalhuleu"
"1833",2220,2221,2018,"Mayo",2,"Miercoles",21,4,3,4,401,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,2,"Chimaltenango"
"1834",2239,2240,2018,"Mayo",5,"Sabado",14,3,2,1,101,NA,11,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,99,1,"Guatemala"
"1835",2243,2244,2018,"Mayo",5,"Sabado",18,4,3,19,1905,NA,99,"",NA,NA,NA,NA,NA,NA,4,5,"Azul",2008,4,1,"Zacapa"
"1836",2249,2250,2018,"Mayo",5,"Sabado",23,4,3,4,413,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Rojo",9999,99,1,"Chimaltenango"
"1837",2301,2302,2018,"Mayo",9,"Miercoles",22,4,3,17,1706,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Azul",9999,99,4,"Petén"
"1838",2309,2310,2018,"Mayo",10,"Jueves",18,4,3,1,101,NA,6,"",NA,NA,NA,NA,NA,NA,4,3,"Rojo",2017,5,2,"Guatemala"
"1839",2314,2315,2018,"Mayo",10,"Jueves",14,3,2,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Rojo",9999,99,2,"Guatemala"
"1840",2322,2323,2018,"Mayo",11,"Viernes",10,2,1,1,112,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,1,"Guatemala"
"1841",2326,2327,2018,"Mayo",11,"Viernes",10,2,1,15,1504,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2007,4,1,"Baja Verapaz"
"1842",2351,2352,2018,"Mayo",13,"Domingo",18,4,3,11,1106,NA,99,"",NA,NA,NA,NA,NA,NA,4,25,"Negro",9999,99,1,"Retalhuleu"
"1843",2368,2369,2018,"Mayo",15,"Martes",17,3,2,4,413,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Rojo",9999,99,1,"Chimaltenango"
"1844",2372,2373,2018,"Mayo",15,"Martes",17,3,2,7,713,NA,99,"",NA,NA,NA,NA,NA,NA,4,6,"Corinto",9999,99,1,"Sololá"
"1845",2374,2375,2018,"Mayo",16,"Miercoles",2,1,1,1,101,NA,1,"",NA,NA,NA,NA,NA,NA,4,2,"Azul",9999,99,1,"Guatemala"
"1846",2403,2404,2018,"Mayo",18,"Viernes",22,4,3,1,101,NA,7,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,99,2,"Guatemala"
"1847",2429,2430,2018,"Mayo",20,"Domingo",17,3,2,1,108,NA,99,"",NA,NA,NA,NA,NA,NA,4,64,"Blanco",9999,99,2,"Guatemala"
"1848",2431,2432,2018,"Mayo",20,"Domingo",9,2,1,1,109,NA,99,"",NA,NA,NA,NA,NA,NA,4,27,"Negro",9999,99,1,"Guatemala"
"1849",2447,2448,2018,"Mayo",21,"Lunes",2,1,1,1,101,NA,2,"",NA,NA,NA,NA,NA,NA,4,6,"Negro",9999,99,1,"Guatemala"
"1850",2449,2450,2018,"Mayo",21,"Lunes",6,2,1,1,101,NA,9,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,1,"Guatemala"
"1851",2451,2452,2018,"Mayo",21,"Lunes",7,2,1,1,101,NA,12,"",NA,NA,NA,NA,NA,NA,4,67,"Negro",2018,5,4,"Guatemala"
"1852",2454,2455,2018,"Mayo",21,"Lunes",14,3,2,22,2201,NA,99,"",NA,NA,NA,NA,NA,NA,4,32,"Rojo",9999,99,1,"Jutiapa"
"1853",2457,2458,2018,"Mayo",21,"Lunes",22,4,3,6,601,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,4,"Santa Rosa"
"1854",2475,2476,2018,"Mayo",23,"Miercoles",6,2,1,16,1613,NA,99,"",NA,NA,NA,NA,NA,NA,4,67,"Azul",9999,99,2,"Alta Verapaz"
"1855",2478,2479,2018,"Mayo",24,"Jueves",17,3,2,1,117,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Negro",9999,99,1,"Guatemala"
"1856",2479,2480,2018,"Mayo",24,"Jueves",12,3,2,22,2205,NA,99,"",NA,NA,NA,NA,NA,NA,4,76,"Azul",9999,99,1,"Jutiapa"
"1857",2482,2483,2018,"Mayo",24,"Jueves",17,3,2,15,1508,NA,99,"",NA,NA,NA,NA,NA,NA,4,999,"Rojo",9999,99,1,"Baja Verapaz"
"1858",2490,2491,2018,"Mayo",25,"Viernes",0,1,1,1,101,NA,9,"",NA,NA,NA,NA,NA,NA,4,999,"Blanco",9999,99,4,"Guatemala"
"1859",2503,2504,2018,"Mayo",26,"Sabado",14,3,2,17,1707,NA,99,"",NA,NA,NA,NA,NA,NA,4,18,"Negro",2018,5,1,"Petén"
"1860",2513,2514,2018,"Mayo",27,"Domingo",19,4,3,1,101,NA,6,"",NA,NA,NA,NA,NA,NA,4,32,"Negro",9999,99,1,"Guatemala"
